age,gender,purchase_amount,tenure,churn
47,Female,1612977.74,93,0
27,Female,1165175.12,111,0
37,Female,1569072.95,104,0
21,Male,1892279.09,101,0
68,Male,1698988.12,8,1
37,Male,1433391.7,61,0
66,Female,1627757.45,23,0
32,Female,1367687.28,8,0
53,Female,1301061.11,102,0
47,Male,1752768.26,78,0
43,Female,1243372.49,28,1
33,Male,1301132.79,7,0
43,Female,1628639.31,119,0
41,Female,1319559.15,58,0
21,Male,1099589.25,87,1
27,Female,1395246.77,91,0
27,Male,1616261.03,52,0
59,Female,1584476.99,58,0
45,Male,1776793.73,40,0
61,Male,1876815.66,27,0
24,Female,995951.41,7,1
37,Male,1734077.18,13,0
28,Female,1464880.24,48,0
68,Male,1439190.92,115,0
38,Female,1621207.19,100,0
32,Female,1507296.58,60,0
51,Female,1328436.81,49,0
39,Male,1617270.42,108,0
42,Male,1465098.52,2,0
31,Male,1034141.67,90,0
20,Female,1391530.9,102,1
25,Male,1880136.66,46,0
34,Male,1416959.1,75,0
45,Male,1480644.48,62,0
40,Male,1646575.25,29,0
66,Male,1370242.41,27,0
65,Male,1691299.4,14,0
41,Male,1580729.81,33,0
55,Female,1652081.38,13,0
26,Male,1417230.3,119,0
23,Female,1567683.12,6,0
31,Female,1710863.69,60,0
51,Male,1652156.85,97,0
28,Female,1469937.75,20,1
33,Female,1262058.13,55,0
22,Female,1684242.25,100,0
20,Female,1525863.72,92,0
20,Female,1704574.12,77,0
67,Female,1387292.68,65,0
68,Female,1621487.39,94,0
48,Male,1581880.91,37,0
38,Male,1600068.77,2,0
24,Female,1539272.88,78,0
59,Male,1291802.09,42,0
54,Male,1423737.34,50,0
55,Male,1507336.06,14,0
45,Male,1226850.41,51,1
20,Male,1684992.03,53,0
31,Female,1486476.65,114,0
20,Female,1754095.21,24,0
57,Female,1478874.24,109,0
22,Male,1266868.0,90,0
38,Male,1007264.21,12,1
43,Female,1637027.72,49,0
66,Male,1473437.14,39,0
19,Female,1680517.85,82,0
24,Male,1199055.54,118,1
56,Female,1432586.32,116,0
50,Male,1461397.88,50,0
31,Male,1566007.79,113,0
47,Female,1498469.15,58,1
40,Female,1279216.91,115,0
41,Male,1514601.43,75,0
38,Female,985602.05,50,1
60,Female,1587971.47,102,0
47,Male,1212558.45,84,0
27,Female,1510197.5,83,0
35,Male,2274643.73,72,0
45,Male,1870590.01,118,0
19,Male,1824533.67,56,0
64,Male,1772058.83,64,0
35,Female,1532855.52,109,1
46,Female,1745222.43,86,0
23,Female,1785765.99,113,0
18,Female,1561191.56,30,0
55,Male,1721794.63,102,0
65,Male,1402360.76,46,0
22,Female,1481320.12,43,1
51,Female,1267562.07,40,0
20,Male,1486990.43,73,0
53,Female,1288129.49,20,1
59,Female,1392382.63,76,0
65,Female,1704029.81,47,0
21,Female,1222338.85,33,0
18,Female,1626199.63,25,0
46,Female,1449171.1,102,0
28,Female,1534920.14,97,1
64,Male,1434485.05,81,0
51,Male,1227872.99,112,1
68,Female,1363135.47,86,0
23,Female,1262160.52,95,1
58,Male,1474412.89,16,0
68,Female,1587719.47,10,0
35,Female,1547795.85,98,0
47,Male,1336423.18,18,1
55,Female,1481499.14,14,0
18,Female,1742123.51,55,0
21,Male,1340510.21,40,1
46,Male,1427413.16,103,0
41,Female,1862779.85,58,0
61,Male,1428356.26,60,0
68,Female,2020809.64,41,0
58,Female,1398060.07,90,0
67,Female,1362732.6,84,0
44,Female,1567526.5,93,0
54,Female,1455224.28,97,0
31,Male,1037011.3,74,1
33,Male,1820485.17,42,0
45,Female,1253586.04,15,1
33,Male,1312119.17,5,1
55,Male,1579040.52,102,0
42,Female,1438104.07,9,1
65,Female,1248567.07,76,1
67,Female,1193158.07,67,0
41,Male,1703220.02,38,0
69,Female,1551144.99,60,0
54,Male,1901186.78,92,0
69,Male,1199007.36,92,0
43,Male,1400703.01,24,0
36,Male,1542575.95,37,0
26,Male,1801517.23,70,0
34,Male,1553739.23,67,0
23,Female,1485081.57,9,1
64,Female,1309313.12,44,1
63,Male,1308296.96,109,0
34,Female,1318305.78,13,1
31,Female,1520422.84,50,1
38,Female,1587301.84,104,0
24,Female,1384015.57,107,1
45,Male,1284263.44,58,0
57,Female,1550911.03,43,0
41,Male,1572449.34,67,0
32,Female,1402431.09,44,1
56,Male,1028909.23,2,1
44,Male,1466174.05,64,0
59,Male,1481322.01,87,0
25,Female,1555715.27,53,0
51,Female,1658751.03,18,0
40,Female,1483352.81,37,0
31,Male,1662134.23,56,0
68,Male,1564437.75,14,0
48,Male,1522088.27,74,0
25,Female,1211041.36,64,1
55,Female,1635015.31,22,0
21,Male,1559072.12,38,0
61,Male,1562529.79,60,0
20,Female,1367916.78,93,1
55,Male,1268937.15,63,0
63,Female,1125107.04,21,1
55,Male,1545315.41,26,0
59,Male,1118670.04,77,0
45,Male,1676178.29,24,0
39,Female,1508128.34,12,0
38,Male,1361572.88,114,0
46,Female,1822930.42,114,0
27,Male,1487524.55,102,0
22,Male,1665257.35,111,0
47,Male,1602135.19,43,0
66,Male,1547775.66,9,0
49,Female,1466873.3,79,0
68,Male,1750256.3,101,0
54,Female,1553149.07,50,0
43,Female,1750687.33,14,0
44,Male,1468920.97,62,0
29,Female,1614756.7,8,0
27,Male,1406981.0,109,0
25,Female,1192716.27,64,1
28,Male,1721134.02,107,0
55,Male,1877388.15,86,0
45,Male,1623224.32,98,1
20,Female,1465443.85,40,0
18,Female,1622069.3,92,0
64,Female,1646915.43,75,0
54,Female,1478052.12,51,0
22,Male,1499263.09,113,0
66,Male,1261688.01,105,0
40,Male,1495646.37,108,0
42,Male,1323879.38,94,0
26,Male,1559853.66,3,0
27,Female,1887808.05,47,0
59,Female,1316617.33,117,0
63,Female,1632042.4,6,0
33,Male,1314822.54,91,0
30,Female,1610295.65,85,0
42,Male,1757630.87,105,0
24,Male,1798714.76,20,0
53,Female,1600247.28,111,0
48,Male,1378843.56,90,0
27,Female,1495393.86,25,0
57,Female,1925493.74,21,0
55,Female,1483782.47,7,0
50,Male,1351738.0,18,1
39,Female,1222816.59,75,1
26,Male,1719764.35,72,0
38,Female,1797969.89,21,0
45,Male,1051861.04,39,1
24,Male,1770475.87,93,1
22,Female,1168179.16,117,1
25,Male,1519899.92,5,0
68,Female,1470828.07,21,0
59,Female,1471253.88,9,0
66,Female,1372716.5,111,0
33,Male,1251610.09,14,1
32,Female,1801738.78,30,0
27,Female,1753050.96,33,0
68,Female,1449727.96,70,0
62,Male,1786708.84,6,1
51,Female,1598133.33,48,0
55,Male,1426496.85,83,0
27,Male,1524301.59,62,0
22,Male,1769329.32,44,0
24,Male,1489850.22,30,0
56,Female,1310841.81,86,0
24,Male,1675684.18,109,0
41,Male,1597914.35,9,0
34,Female,1336986.29,104,0
65,Male,1930743.47,75,0
28,Male,1449070.07,31,0
24,Male,1629243.04,28,0
53,Female,1456683.35,39,0
47,Female,1389521.33,91,1
45,Male,1422482.43,64,0
24,Female,1453524.35,66,0
19,Male,1695315.97,70,0
54,Female,1608905.74,33,0
51,Female,1518507.84,12,1
67,Male,1595963.25,75,0
49,Female,1437841.54,11,0
40,Male,1408476.78,20,0
38,Male,1568683.61,118,0
48,Female,1346108.27,2,1
34,Female,1702225.5,93,0
36,Female,1291762.36,7,1
37,Male,1711617.4,2,0
19,Female,1581642.32,112,0
40,Male,1328260.7,117,0
50,Female,1545278.78,12,0
34,Male,1526536.92,117,1
67,Female,1688684.62,112,0
43,Female,1444584.75,64,0
54,Male,1862622.62,56,0
45,Female,1257852.68,85,0
19,Female,1472273.45,57,0
21,Female,1450640.19,84,0
67,Male,1665297.46,33,0
35,Female,1639768.27,27,0
31,Male,1763523.83,39,0
59,Female,1447114.69,111,0
61,Male,1378419.36,66,0
20,Female,1286984.34,68,0
45,Female,1434109.82,49,0
66,Male,1712182.9,17,1
27,Female,1697304.18,119,0
18,Female,1657219.75,52,1
43,Female,1545682.7,98,0
64,Male,1583532.4,63,0
22,Male,2062756.26,84,1
38,Male,1687178.21,88,0
19,Male,1436251.83,103,0
24,Male,1523564.42,58,0
69,Female,1204844.09,53,1
58,Male,1545134.52,4,0
63,Male,1570662.71,14,0
65,Female,1222620.25,85,0
48,Male,1234505.34,61,1
20,Female,1398290.66,101,1
34,Female,1318074.06,59,0
22,Female,1490503.27,102,0
43,Female,1424508.99,12,0
41,Male,1733479.45,15,0
35,Female,1529033.22,2,0
46,Male,1709988.8,46,0
37,Female,1511704.95,82,0
33,Female,1560974.48,3,1
39,Female,1661249.86,111,0
50,Female,1881374.52,75,0
68,Male,1147683.31,20,0
49,Male,1668164.47,54,0
69,Male,1649316.68,39,0
19,Male,1541459.2,4,0
44,Male,1478555.28,71,0
62,Female,1752789.53,39,0
39,Male,1356917.46,86,0
35,Female,1758401.98,34,1
28,Female,1256841.64,42,1
43,Female,1521807.31,40,0
51,Male,1593848.01,119,0
50,Female,1316908.37,97,0
35,Male,1524645.94,80,0
51,Male,1643720.43,37,0
39,Female,762461.76,63,1
19,Male,1272240.41,113,1
56,Female,1188992.36,11,1
31,Female,1680312.51,12,0
65,Female,1489438.57,86,0
50,Male,1419407.64,109,0
53,Female,1636716.86,17,0
55,Female,1871948.22,103,1
39,Female,1310384.13,116,0
66,Female,1486277.85,96,0
41,Female,1539822.59,99,0
60,Male,1502404.42,23,0
67,Female,1375489.85,112,0
48,Female,1316459.24,94,0
45,Female,1542896.85,25,0
42,Female,1705624.27,97,0
42,Male,1535817.5,37,0
61,Male,1725625.03,64,0
28,Male,1816446.11,47,0
28,Male,1522521.48,41,0
67,Female,1367415.44,31,0
35,Female,1747367.96,106,0
55,Female,1416495.17,110,0
54,Female,1587067.3,14,0
55,Male,1690347.05,51,0
53,Male,1556988.41,80,0
20,Male,1427019.46,27,1
63,Male,1313502.31,86,0
50,Male,1484579.7,67,1
67,Female,1593003.62,104,0
44,Female,1470310.59,57,0
64,Female,1542106.74,6,0
36,Male,1776514.18,94,0
48,Female,1583922.29,39,0
61,Female,1830248.32,118,0
65,Male,1611345.42,51,0
23,Female,1619900.12,49,0
34,Female,1612521.79,98,0
68,Female,1543135.39,64,0
49,Female,1459675.67,48,1
58,Female,1210065.06,24,1
53,Male,1477386.57,119,0
49,Female,1345566.86,64,0
68,Male,1226734.81,35,1
21,Male,1509561.35,33,0
58,Male,1506254.46,32,0
69,Female,1619554.06,60,0
21,Male,1545247.41,20,0
51,Female,1432454.45,8,0
39,Male,1783088.44,12,0
45,Male,1575668.08,117,0
54,Female,1392235.14,85,0
54,Female,1319834.25,115,1
24,Female,1457557.93,102,0
61,Male,1730947.31,46,0
40,Female,1484658.15,95,0
37,Male,1521964.1,105,0
30,Female,1371131.47,99,1
35,Male,1358262.93,97,0
25,Male,1788267.39,25,0
47,Male,1835159.25,50,0
22,Male,1256828.75,106,0
35,Male,1429761.81,90,0
68,Male,1114430.33,98,0
57,Female,1363725.27,110,0
43,Male,1271093.02,96,0
59,Female,1252241.64,98,0
24,Male,1312654.92,1,1
37,Male,1515134.08,94,0
49,Male,1134888.27,65,1
29,Female,1031503.08,22,1
38,Female,1663706.38,45,0
33,Female,1612574.12,102,0
63,Male,1189221.52,21,0
21,Male,1610017.07,24,0
34,Female,1407518.17,104,0
43,Female,1497672.24,58,0
30,Female,1470494.54,7,1
63,Female,945573.11,116,1
46,Female,1468817.35,76,0
63,Female,1137607.3,28,1
25,Male,1746760.06,10,0
56,Female,1423862.06,11,1
30,Male,1703122.81,62,0
33,Female,1105808.63,51,1
51,Female,1540370.65,52,0
46,Female,1534915.71,34,0
32,Female,1318775.4,18,1
69,Male,1641319.13,119,0
64,Male,1456061.65,46,0
22,Female,1211299.34,95,1
33,Male,1546692.56,98,0
25,Male,1711214.13,96,0
22,Male,1404537.0,98,0
62,Male,1592793.15,36,0
45,Female,1397876.88,54,0
38,Female,1318633.1,59,0
53,Male,1523360.24,45,0
29,Male,1625134.47,50,0
51,Female,1346753.27,48,1
63,Male,1470582.66,12,0
52,Male,1407973.08,49,0
19,Male,1675209.79,106,0
50,Female,1501009.77,3,0
67,Male,1061022.48,88,1
50,Female,1772681.24,118,0
40,Male,1555670.0,101,0
25,Female,1846245.48,61,0
30,Male,1828709.68,43,0
30,Male,1231922.02,77,1
27,Male,1496619.52,100,0
18,Female,1158702.49,5,1
55,Male,1485602.33,100,0
33,Female,1592249.53,76,0
34,Female,1182912.2,3,1
36,Female,1343726.92,80,1
24,Female,1431050.45,31,0
54,Female,1394650.71,34,0
24,Female,1795037.63,8,0
58,Female,1657766.52,23,0
55,Female,1591639.79,55,0
27,Male,1447515.4,75,0
32,Female,1545282.12,94,0
59,Male,1844171.92,94,0
26,Male,1294127.2,11,1
19,Female,1403789.65,10,1
28,Male,1209296.47,115,1
18,Female,1790391.85,52,0
36,Male,1385103.5,116,0
27,Male,1298105.01,85,0
67,Female,1526418.28,85,0
48,Male,1306154.12,72,0
31,Male,1365765.27,113,1
48,Male,1570063.11,103,0
18,Female,1428188.96,106,0
46,Male,1650957.85,79,0
29,Female,1225326.26,87,0
56,Male,1592274.72,97,0
41,Male,1412206.86,86,0
36,Female,1255565.9,43,1
58,Male,1262257.12,12,1
20,Female,1785512.38,14,0
21,Male,1651602.41,76,0
37,Male,1481001.38,34,0
54,Female,1366735.09,56,0
68,Male,1604404.84,17,0
54,Female,1643027.02,91,0
41,Male,1223897.63,118,1
68,Female,1323852.69,97,0
66,Female,1869175.75,29,0
42,Female,1734390.55,38,0
18,Male,1244127.6,53,0
54,Female,1588993.37,79,0
59,Male,1172096.11,72,1
33,Male,1319679.32,68,0
57,Male,1475948.28,16,0
51,Male,1221436.1,35,0
58,Female,1332879.95,110,0
19,Female,1605636.04,68,0
39,Female,1747196.18,103,1
57,Female,1375319.69,96,0
45,Female,1265611.75,56,1
21,Male,1680553.9,8,0
55,Male,1486514.87,44,0
54,Male,1900790.62,52,0
55,Female,1999457.07,13,0
39,Female,1657054.74,2,0
47,Male,1567178.65,51,0
31,Male,1529421.22,89,0
37,Male,1902993.54,4,0
67,Female,1254596.89,71,1
38,Male,1700759.23,62,0
54,Female,1520410.59,34,0
32,Female,1878087.17,73,0
47,Female,1342920.49,86,0
63,Male,1583768.57,118,0
28,Male,1208189.72,81,1
46,Female,1599069.5,77,0
38,Female,1448845.99,40,0
23,Female,1478218.78,112,0
32,Male,1380117.0,7,0
24,Male,1520389.01,111,0
63,Male,1437706.01,30,0
69,Male,1819193.69,111,0
61,Female,1321273.98,81,0
24,Female,1657470.44,36,0
42,Female,1737339.21,38,0
27,Male,1790526.43,43,0
38,Male,1726685.57,67,0
36,Male,1651320.24,54,1
37,Female,1673229.53,18,0
56,Male,1608085.93,58,0
20,Female,1482221.5,4,0
63,Female,1340397.24,51,1
69,Female,1653129.01,91,0
65,Female,1465985.25,45,0
63,Male,1174022.5,119,0
19,Male,1715944.55,30,0
46,Male,1194156.43,16,1
37,Female,1544403.5,9,0
30,Female,1484354.77,52,0
58,Male,1072180.64,53,1
50,Female,1761496.11,116,0
25,Male,1208311.99,103,1
33,Female,1400220.44,53,0
49,Male,1461781.12,86,0
45,Male,1786255.81,18,0
37,Male,1262847.28,116,1
36,Male,1440037.67,49,0
49,Male,1654880.74,10,0
57,Female,1542851.34,53,0
44,Female,1288683.52,66,0
57,Male,1584406.17,31,0
58,Male,1314818.38,42,0
55,Male,1482089.67,10,1
36,Male,1718942.71,57,0
67,Female,1816928.56,19,0
56,Male,1511198.31,59,0
56,Male,1800065.28,71,0
41,Female,1858030.83,98,0
21,Female,1492038.23,119,0
22,Female,1640475.15,28,0
53,Female,1633040.56,41,0
34,Male,1583052.48,75,0
45,Female,1990914.31,18,0
30,Male,1618785.73,39,0
49,Male,924302.56,9,1
30,Male,1587103.52,105,0
54,Male,1750085.81,20,0
21,Male,1535998.4,7,0
19,Female,1578062.59,34,0
69,Female,1822984.07,116,0
27,Female,1936954.76,119,0
24,Female,1442948.42,117,0
38,Female,1338030.34,46,1
19,Male,1355395.64,75,0
30,Male,1577982.77,54,0
46,Female,1562372.39,118,0
55,Female,1449447.32,27,1
32,Male,1366858.6,19,0
65,Male,1226186.44,92,0
63,Female,1530599.82,8,1
27,Female,1181596.92,19,1
41,Male,1224371.83,54,1
54,Male,1018014.09,51,0
65,Male,1610035.63,13,0
41,Female,1717699.21,97,0
68,Female,1732547.98,53,0
69,Male,1745152.37,101,0
46,Female,1358491.4,87,0
69,Female,1568067.79,101,0
22,Female,1455451.37,57,1
43,Female,1721845.06,119,0
59,Male,1780077.37,20,0
33,Female,1678243.24,60,0
48,Male,1319165.93,92,1
30,Male,1677146.73,34,0
59,Female,1954362.62,106,0
67,Male,1572902.17,21,0
28,Female,1640495.35,38,0
29,Male,1350432.27,70,0
24,Male,1596757.32,57,0
42,Female,1875574.89,115,0
30,Male,1650701.57,82,0
26,Male,1499818.11,88,0
25,Male,1577596.67,74,0
60,Male,1483140.62,36,0
37,Male,1657059.06,60,0
61,Male,1594673.85,65,0
50,Male,1685729.73,79,0
53,Male,1835691.02,30,0
51,Male,1486409.26,88,0
22,Male,1610970.04,25,0
24,Female,1839947.22,85,1
25,Female,1585884.56,3,1
35,Female,1564067.32,37,0
29,Male,1753746.8,63,0
48,Female,1622573.36,103,0
61,Male,1584461.95,3,0
43,Female,1572461.59,66,0
20,Female,1776409.52,21,0
49,Male,1354136.63,93,0
50,Male,1603320.48,68,0
62,Male,1593742.0,18,0
27,Female,1862844.4,66,0
37,Female,1788967.92,38,0
26,Female,1478984.32,15,0
26,Male,1779538.98,111,0
34,Female,1506848.43,110,1
25,Male,1271050.54,37,0
60,Male,1380503.16,74,0
47,Male,1664549.35,48,0
19,Female,1288752.74,108,0
37,Female,1756953.53,72,0
48,Female,1456296.97,53,1
32,Female,1519418.12,51,0
53,Female,1424975.32,83,0
62,Male,1729721.61,119,0
65,Female,1674528.54,18,0
53,Male,1335673.38,14,0
34,Male,1651459.34,24,0
33,Female,1447879.28,26,1
50,Female,1513624.76,63,0
47,Female,1323156.62,86,0
55,Male,1386488.15,1,1
44,Female,1087572.22,6,1
60,Male,1696004.18,108,0
46,Female,1888375.73,83,0
40,Male,1640576.41,15,0
36,Male,1849224.23,29,0
51,Female,1829564.27,97,0
64,Female,1850827.57,98,0
22,Male,1313249.91,1,1
43,Female,1632561.73,76,0
61,Female,1577346.38,97,0
32,Female,1532247.96,92,0
36,Female,1521024.03,55,0
44,Male,1884188.55,84,0
31,Male,1331294.63,26,1
23,Female,1224707.3,68,1
20,Male,1668015.81,51,0
31,Female,1382135.07,99,0
52,Female,1543733.29,79,0
24,Female,923337.52,16,1
22,Male,1346750.45,62,1
49,Male,1518884.5,6,0
36,Male,1253693.1,81,0
52,Male,1425524.79,74,1
55,Male,1281926.07,19,0
65,Male,1335768.97,78,0
36,Male,1405180.03,66,0
42,Male,1465309.77,102,0
23,Male,1738266.63,45,0
39,Male,1383556.53,115,0
45,Male,1426374.3,38,0
40,Female,1716325.31,43,0
36,Male,1446592.79,78,0
25,Male,1534929.89,76,0
68,Male,1611198.12,62,0
69,Female,1482797.69,49,0
46,Male,1651036.45,60,0
26,Female,1463685.12,8,1
47,Male,1493806.72,103,0
53,Male,1296833.45,100,0
46,Female,1585298.52,73,0
65,Male,1384097.16,22,0
46,Female,1258263.37,71,0
43,Female,1635075.86,74,0
40,Female,1277667.39,6,1
65,Female,1400817.59,102,0
35,Male,1302383.91,19,1
21,Male,1036946.57,84,1
66,Female,1715014.17,60,0
39,Male,1704907.87,36,0
58,Male,1627763.73,24,0
28,Male,1525517.55,70,0
39,Female,1331807.28,7,0
49,Male,1952097.63,97,0
41,Male,1209345.02,13,1
18,Female,1290013.63,6,1
54,Male,1579001.74,92,0
41,Male,1386526.6,28,0
62,Female,1358394.72,78,0
69,Female,1520833.71,42,1
69,Male,1368740.72,42,1
29,Male,1681392.72,106,0
51,Male,1883635.66,20,0
29,Male,1767659.16,39,0
38,Male,1606169.31,74,0
37,Male,1701172.26,97,0
29,Male,1787056.84,109,1
58,Female,1811052.77,54,0
47,Female,1321756.89,48,0
60,Male,1650904.62,46,0
69,Female,1121737.4,63,1
19,Male,1451102.85,62,0
21,Male,1400537.85,95,1
63,Female,1713253.02,6,0
59,Male,1696036.35,72,0
41,Male,1501935.98,78,0
21,Female,1183983.74,71,1
22,Male,1296792.59,100,0
32,Female,1697564.39,59,0
67,Male,1612468.79,21,0
23,Female,1685832.41,47,0
62,Female,1754840.07,107,0
33,Female,1065223.94,95,0
62,Female,1476499.98,28,0
68,Female,1827516.17,76,0
67,Male,1534618.96,37,0
59,Male,1570114.29,43,0
63,Male,1573174.2,29,0
25,Female,1433807.99,23,1
36,Female,1440803.63,49,0
25,Female,1658009.42,21,0
38,Female,1600533.49,102,0
29,Female,1522573.37,99,0
45,Female,1256948.9,66,1
46,Female,1784780.87,27,0
52,Male,1692385.04,42,0
61,Female,1138556.2,77,1
18,Female,1532292.03,15,0
66,Female,1629119.72,63,0
64,Female,1586387.58,113,0
62,Male,1645790.29,24,0
38,Female,1625479.21,75,0
32,Male,1549249.39,58,0
50,Male,1694483.66,116,0
56,Male,2092185.16,82,0
67,Male,1449351.89,35,1
62,Male,1647105.66,94,0
69,Female,1689163.32,70,0
47,Female,1396705.68,10,1
32,Female,1678126.15,109,0
55,Female,1283614.62,61,1
55,Female,1470590.48,61,0
19,Male,1426882.0,106,0
48,Female,1591866.55,18,0
21,Female,1515178.26,59,0
40,Female,1624727.43,2,0
40,Female,1543634.89,54,0
35,Female,1640246.87,58,0
27,Female,1700826.55,94,0
27,Female,1777706.51,43,0
25,Male,1786940.7,48,0
44,Female,1199509.31,71,0
48,Female,1115026.58,119,0
67,Female,1153656.39,52,1
54,Female,1751589.48,14,0
39,Male,1294778.5,79,1
52,Male,1691692.1,6,0
38,Female,1657155.4,26,0
34,Male,1291606.37,53,1
60,Male,1586489.06,83,0
33,Female,1539856.97,49,0
48,Female,1683053.69,64,0
36,Female,1759365.3,106,0
36,Female,1331653.55,57,1
48,Male,1462506.46,119,0
51,Female,1794709.2,85,0
59,Female,1451572.46,78,0
38,Male,1269564.11,32,1
40,Male,1906203.82,105,0
41,Female,1462030.06,8,1
66,Female,1603508.42,74,0
50,Male,1436484.46,24,0
27,Male,1343621.0,60,0
63,Female,1369411.24,110,0
39,Male,1372266.17,27,1
57,Female,1654637.71,13,0
52,Female,1244522.29,61,0
25,Male,1445020.15,93,1
40,Male,1565185.78,94,0
60,Male,1687609.74,27,0
66,Male,1577057.12,97,0
68,Male,1720687.34,81,0
62,Male,1611179.59,57,0
35,Female,1522207.45,67,0
42,Female,1348856.23,52,1
19,Male,1358282.8,66,1
29,Female,1566128.05,15,0
37,Female,1326669.64,106,0
24,Female,1102598.04,112,1
36,Female,1580290.02,30,0
55,Female,1325704.17,97,0
65,Female,1540466.63,80,0
40,Male,1550517.37,70,0
42,Male,1795653.0,40,0
44,Male,1957607.69,77,0
65,Male,1525244.1,78,1
64,Female,1581526.65,50,0
37,Male,1370574.19,78,0
18,Female,1252486.05,40,1
58,Female,1489413.05,17,0
27,Female,1480854.47,46,0
34,Male,1340178.93,5,0
65,Male,1521028.15,93,0
48,Male,1481050.97,40,1
20,Female,1713159.43,2,0
42,Female,1540389.52,64,0
66,Female,1416229.34,119,0
66,Male,1528814.34,54,0
29,Male,1373841.41,77,0
25,Male,1120602.54,90,1
28,Male,1450599.88,58,0
23,Male,1632739.71,82,0
37,Female,1627668.01,57,0
67,Male,1809214.01,81,0
36,Male,1466722.51,56,0
24,Male,1543898.36,12,0
28,Female,1554607.33,101,0
69,Male,1747711.76,19,0
63,Female,1796102.57,37,0
49,Male,1598704.25,114,0
41,Male,1725907.38,16,0
53,Male,1886202.44,75,0
23,Male,1300284.9,13,1
30,Male,1358397.98,108,0
36,Male,1357047.12,96,0
31,Male,1364487.67,45,1
20,Female,1529776.35,97,0
43,Male,1402085.53,19,1
18,Female,1173569.65,77,1
61,Female,1401778.68,80,0
62,Male,1626619.49,14,0
26,Male,1423954.24,42,1
32,Female,1222894.72,72,0
31,Male,1095291.88,108,1
30,Male,1424745.51,85,0
23,Male,1495460.02,93,0
23,Male,1754297.95,30,0
32,Female,1615510.59,27,0
36,Female,1689586.49,42,0
19,Male,1543411.23,104,0
43,Female,1679063.77,66,0
49,Male,1344141.55,87,0
41,Female,1820927.5,116,0
29,Female,1637366.96,78,0
50,Male,1614123.87,50,0
31,Male,1724206.77,35,0
69,Female,1386115.29,16,0
63,Male,1521207.16,84,0
60,Female,1465582.81,34,0
47,Male,1416259.3,8,0
60,Female,1311187.36,16,0
69,Female,1529652.97,74,0
50,Male,1497801.99,13,0
18,Female,1243787.34,64,1
31,Female,1583053.48,78,0
35,Male,1482584.29,91,0
49,Male,1398427.38,81,0
59,Female,1150230.41,75,1
46,Male,1885642.38,24,0
61,Male,1808705.93,31,0
68,Male,1677671.93,23,0
63,Female,1756826.18,5,0
28,Male,1511133.78,111,0
31,Male,1379863.11,40,1
39,Male,1732092.04,110,0
37,Female,1825118.97,51,0
34,Male,1288425.0,90,0
45,Male,1803642.86,64,0
45,Female,1622827.12,31,0
29,Female,1614614.38,61,0
63,Male,1301820.87,78,0
67,Male,1308492.1,44,0
51,Male,1478139.3,2,1
48,Female,1447374.9,32,0
42,Female,1438014.74,53,1
43,Female,1450272.26,105,0
38,Female,1162587.29,29,1
30,Female,1539158.15,115,0
23,Female,1631655.59,97,0
52,Female,1591427.91,87,0
43,Male,1694938.59,102,0
24,Male,1565623.46,89,0
37,Female,1284388.73,52,1
44,Female,1649589.25,81,0
39,Male,950292.45,15,1
58,Male,1698464.83,79,0
62,Female,1499714.49,83,0
54,Female,1168076.85,67,0
26,Female,1250020.72,12,1
61,Male,1423517.69,102,0
38,Female,1369405.75,24,1
66,Female,1456674.59,61,0
